1.7379,1.6289,-0.0158,0.6696,0.7678,0.7791,-0.8599,-0.8926,0.5302,0.7715,1.4178,0.9619,0.502,1.9948,-1.1777,2.5306,-0.1753,0.5429,0.7263,-0.0791,0.0
-1.5006,0.3741,1.4657,1.7605,0.8734,0.3174,2.0754,0.891,-0.2488,1.0303,1.1104,2.11,0.1962,2.5003,1.8391,0.6842,0.4488,1.0615,1.9298,-1.8228,0.0
-1.6246,0.305,1.7994,0.4903,2.052,0.4345,0.1521,1.5658,-0.5874,-0.4883,0.7445,-0.8128,0.5081,0.4849,0.9091,1.0782,-0.6324,-1.4708,1.2642,0.006,0.0
-0.7871,0.1763,-0.1112,0.8065,0.6376,1.099,0.3498,-1.0015,-0.4061,0.4569,-1.7414,-0.6593,-0.0224,0.9256,-0.0126,0.1646,-0.7505,-0.4084,-0.3523,-0.6813,1.0
0.4709,0.4398,-1.3552,-0.2645,-0.5636,-0.013,-1.2484,-2.1773,0.6929,0.4744,0.0398,-2.5515,0.4315,-0.0045,-1.2514,-1.0128,-0.4718,-0.6017,0.2906,0.0238,1.0
1.5887,-0.5411,0.6865,0.2353,-0.2731,0.0109,-0.4022,-0.6842,-0.2343,-1.0966,-0.8079,-0.4192,-0.4389,1.1235,-1.8984,0.4476,1.1621,-0.6954,-1.5352,-0.2679,1.0
-0.8107,-1.4268,-0.7104,0.4207,0.4754,0.3569,-0.7973,-0.6892,0.9503,-0.1689,1.3921,1.4655,0.2989,-1.3158,-1.1247,-0.401,0.0299,-1.0211,-1.2689,0.4173,1.0
1.0591,0.2232,0.7541,-1.171,0.3145,1.3739,-0.9118,-0.1152,0.619,-0.2837,-0.0922,0.8251,-1.0114,-0.067,-0.311,1.5765,1.1018,-0.4979,1.8168,-0.7955,0.0
1.7548,1.0395,2.5262,-0.0317,0.5232,-0.4994,3.3321,-0.6619,-0.5378,1.5553,2.5486,0.1401,1.3447,0.5565,0.9821,-1.8427,0.4313,-1.4851,0.6115,0.0311,0.0
1.09,0.2624,1.4738,0.0189,0.1524,0.9153,0.1729,0.4736,-1.9228,-0.7985,0.8693,0.0654,0.6289,-0.5741,0.8523,-0.6809,2.343,-0.2004,1.8127,0.3943,0.0
0.6382,-1.562,-0.5814,-1.2304,0.1294,-0.755,0.071,-0.4071,-1.2906,0.5249,0.7367,-1.7605,-1.4542,-2.2285,-0.5556,-0.5511,0.886,0.8444,-0.5364,-1.5346,1.0
-0.3575,0.4662,2.3263,0.149,1.4581,0.1076,0.0528,0.7051,0.9854,-1.2561,-0.2886,-1.5483,0.6976,0.1453,0.0076,-0.8482,-0.4779,0.8987,0.2834,0.6629,0.0
0.3268,0.4664,-0.0656,1.0301,0.3847,1.692,0.5571,2.8861,1.6652,2.0708,1.5831,-0.4261,0.3542,-1.5267,0.7651,-0.1295,-0.9309,1.8253,0.7114,2.1344,0.0
0.9114,0.1547,-2.0021,-1.773,0.0162,-0.9901,-0.6371,0.9118,-1.0173,-2.3497,-0.8135,-2.3425,-0.0203,0.9582,0.4635,-0.7504,0.6939,0.3706,0.459,-0.5816,1.0
