0.8513,-1.2598,-0.2426,-0.4485,-0.1682,0.5921,-0.7793,0.3541,-1.5825,-0.9797,-1.1872,0.1912,-1.0788,0.097,0.1635,-1.9058,-0.1515,-0.5315,-1.1881,0.2448,1.0
1.5278,0.9255,-0.4138,1.6643,3.5586,1.4919,1.0811,0.1547,-0.0404,-0.0726,0.5191,0.471,-0.0458,0.7873,-0.4918,0.403,1.3383,2.4017,1.9602,0.0569,0.0
-0.6901,0.1349,-1.322,-0.5942,0.3927,0.1662,-0.2568,-2.3567,0.1236,-0.4132,-0.4544,0.1212,0.1318,0.5012,-2.8611,-0.1408,-0.3752,-1.5263,-0.0111,0.1306,1.0
-0.271,-0.4685,1.6244,0.5088,-0.9014,0.0711,0.3312,0.7991,-0.8244,-2.0673,1.0717,1.7607,0.9132,1.0941,0.6294,-0.8321,-0.5919,-0.1262,-0.8799,-0.4899,1.0
-1.9837,-0.9148,-1.6762,-0.6871,-1.0813,-0.3673,0.7308,1.0775,-0.4452,1.5175,-0.9689,-0.0769,-0.7122,-0.7918,-2.1719,0.0404,-0.2728,0.5093,1.0147,-0.376,1.0
0.0527,-0.4561,-1.7833,-0.0223,-0.5411,-1.1131,-0.814,-1.3302,0.8821,0.0361,-1.33,-0.5742,-0.3335,-0.9745,-1.1735,1.6262,-1.1572,-0.354,-0.7423,-0.9124,1.0
-0.3185,-0.6826,1.1,-0.144,1.2479,-1.0525,2.3097,-0.8841,-0.0493,1.4661,0.9625,2.0846,2.5372,-0.4531,0.3466,0.0952,-1.0602,-1.1422,0.5048,1.4537,0.0
-2.4551,-1.1533,-0.1864,0.1952,0.8924,1.2581,-0.0047,1.05,0.1991,1.4678,1.1663,-0.1783,0.5675,0.6769,0.6387,1.3287,-0.1953,1.4792,-0.0596,-0.4956,0.0
0.0245,-0.1929,-2.0784,-1.2829,1.5932,-0.9139,0.357,0.2749,-1.035,-1.631,-0.2125,0.5305,-1.2555,-0.9447,-0.571,-0.2103,-1.1576,-1.756,-2.5057,-1.2897,1.0
0.0439,0.0141,-1.0464,-0.2665,-0.4106,-0.6319,0.3485,-0.5181,-0.6022,-1.1971,0.0878,-1.197,-1.6419,-1.5324,-0.6076,0.489,0.1145,-0.6363,1.9888,0.6262,1.0
-0.2278,0.5198,0.1611,0.253,0.1145,-1.4023,-1.0419,0.926,0.7096,0.1679,0.667,-0.5196,-0.1638,0.2875,-0.0426,-2.6446,0.5665,0.1757,-0.6835,-0.5206,1.0
