2.4438,0.2567,0.6619,0.9748,0.216,1.3809,-0.4073,1.6212,-2.3609,-0.0817,1.554,1.4901,1.606,0.9521,0.2218,0.8514,1.521,-0.4029,2.1585,-0.1539,0.0
0.9561,1.9438,0.2901,-1.3872,0.9642,2.5351,-0.7068,0.3335,1.8028,-0.5697,-1.0477,-0.2676,0.4484,-1.4624,-0.3447,0.9328,1.4776,2.725,-0.4387,-0.5319,0.0
0.2041,0.8758,-0.3216,1.4069,1.9996,0.8006,1.2398,1.026,-2.1524,-1.4443,-0.6284,1.3037,0.2969,-0.2333,0.4998,-0.18,0.6503,-0.2934,-0.1539,0.0736,0.0
0.874,-0.1099,-0.302,1.0508,0.0798,1.3351,1.3757,1.2463,-0.1065,0.572,-1.2511,0.2111,2.8069,1.2414,1.0006,1.1473,-0.3832,-1.2284,0.6413,-0.2519,0.0
-0.2237,0.6026,-0.314,-0.4339,0.7959,-0.2752,-1.1167,0.2074,-0.5395,0.1835,-0.925,-1.8885,1.7716,-1.2307,0.0432,-1.6929,-1.866,-0.8173,1.7233,0.8705,1.0
-0.3952,-0.0427,0.2427,-0.2893,-0.8102,-0.0444,-0.3173,-0.3098,-1.0322,0.2899,-1.4491,0.5187,0.2214,-1.7162,-0.5218,-0.8358,0.0325,-0.1281,-1.0445,-0.011,1.0
-0.2341,-0.1101,1.0402,1.31,1.7686,-0.1807,1.8319,-0.3081,0.3817,0.5685,1.114,0.8022,0.3793,0.8537,1.2565,-0.3195,1.4746,0.4418,-1.5657,0.5169,0.0
-1.6307,-2.4017,-2.133,0.4568,-0.4599,-1.3018,-2.8614,0.478,0.7117,0.0874,-0.4401,0.2914,-0.2715,0.9934,-0.6702,-0.9362,-0.4282,-0.8107,-0.5772,0.042,1.0
2.2487,1.4651,1.4211,-0.7798,-0.809,0.0799,0.7136,0.6232,0.0841,1.6663,1.3443,-0.4392,-1.6698,0.8014,-1.7041,-1.68,-1.6626,-1.0375,2.6921,-1.4297,0.0
-1.9511,0.2898,-0.9682,-0.9885,-0.6495,0.4074,-0.307,0.3553,-0.2402,-0.8768,-0.0612,-1.9158,-1.0668,-0.947,1.003,-1.3164,0.1256,-3.0595,-0.9652,1.2911,1.0
0.1145,1.1288,0.1644,0.5072,1.5716,0.8784,-0.4855,-2.3359,-0.1298,-2.0135,0.1746,-0.3007,0.8643,-1.2698,0.1379,1.8618,0.5617,0.1974,-0.6385,-0.6876,0.0
-0.8943,0.5167,-0.0516,0.0219,0.1103,0.6777,1.2523,1.5011,0.7087,1.2737,-0.8816,-0.0319,0.2421,0.2082,1.4217,0.1218,0.6984,0.2985,-1.0317,0.9004,0.0
-1.397,-0.5745,0.8372,0.1701,0.0581,0.2903,-0.5825,-1.0837,-0.9805,-1.6675,-2.1328,0.288,-0.8483,-1.0733,-1.0778,0.0255,-0.8775,-0.0211,0.4619,-2.3927,1.0
0.0201,0.3128,-0.066,-0.7401,-1.1252,-1.069,-0.4602,0.5261,0.381,-1.3147,-0.7721,1.0203,-1.13,0.085,1.2199,0.7089,0.196,-0.2402,-1.2978,-0.2254,1.0
-0.2274,1.1374,-0.9283,-0.1512,-0.9428,-0.5091,1.0426,0.5973,0.5177,-0.5361,-0.7,0.3107,-0.4965,-1.0509,-0.9765,1.168,0.5074,0.9347,-0.7772,0.7262,0.0
-0.8382,-0.3011,-0.5776,-0.4456,0.1404,-0.0521,0.2073,-0.0342,0.6151,-0.3214,-0.1931,-0.2672,-1.1982,-0.7521,0.2054,0.319,-0.7953,0.2552,-2.3296,-0.4839,1.0
3.3384,0.9601,0.7569,0.0156,-0.1169,0.1897,0.4005,0.6107,0.1241,1.5392,0.0474,0.2903,-1.7571,-0.1728,0.7572,0.7899,0.1121,-1.5361,0.3156,0.7803,0.0
-0.0784,-1.3581,-1.4526,-1.3857,-0.1951,0.3867,-1.7999,-1.2983,-1.0065,-1.5005,2.4794,-0.5212,-2.1593,-1.5035,1.3516,0.4127,-3.027,-0.915,-1.4863,0.8423,1.0
-0.1163,-0.5735,-0.7302,-0.8167,-0.9405,0.7702,-0.485,1.1674,1.3155,0.1142,0.3088,1.1181,1.9792,2.1305,0.2954,2.7338,0.049,-2.1626,0.1876,1.5725,0.0
1.6259,-1.3441,3.2712,-0.4164,-0.7933,1.0344,-0.775,0.4718,-0.5172,1.3928,1.0637,0.2825,1.2092,0.2253,0.1802,2.5094,0.9979,-0.2261,0.9183,-1.3915,0.0
0.6469,-0.4182,0.821,0.5696,2.0186,0.8823,-0.2401,-0.5055,0.8237,-0.871,0.2396,-0.733,1.5163,1.2264,1.223,2.4182,-0.4286,0.9385,1.5525,0.9047,0.0
1.4777,-0.0003,0.1322,0.264,1.7445,-0.5425,0.4094,2.0146,0.3971,0.696,0.1017,0.6517,-0.4786,0.5445,-0.5436,0.5335,0.8003,1.29,-0.0041,0.345,0.0
0.8168,0.1298,2.114,0.0855,-1.6196,0.7441,-0.168,-2.3168,-0.0505,-0.9215,-0.6367,-0.8335,-1.3358,0.052,0.8002,0.5699,0.9111,1.2362,-1.3006,0.7606,1.0
0.994,0.147,-0.493,0.6346,1.9276,1.5911,-0.0976,-0.1286,-0.1127,0.4287,0.3246,-0.6556,-1.5258,3.5881,-0.8629,-0.4198,0.916,0.7548,-1.6307,0.5086,0.0
-0.2911,-0.2342,0.7609,-1.4237,-0.8901,0.2027,0.3893,-1.4322,0.479,1.0185,-0.5433,-1.1139,0.2034,-0.5294,-0.2176,-1.8305,1.3261,-0.0705,-1.653,-0.9099,1.0
-0.8983,-1.0765,1.4794,-1.7098,-1.6075,-0.3472,-0.5718,1.0717,0.9609,0.4761,-1.978,1.1497,-0.8761,-0.499,-0.8105,-0.2452,-1.4355,-0.3055,-0.4944,-1.776,1.0
-0.0203,0.0657,-1.1971,-1.5084,0.3551,-0.5088,-2.3567,-1.0853,2.0831,-2.1489,0.6033,-2.0711,1.1823,1.2437,-0.7821,0.0938,-1.3315,-0.4148,-0.515,-0.3781,1.0
-0.356,3.0808,2.2014,0.1445,0.5798,0.7745,0.4658,1.5861,-0.2722,-0.4914,0.8908,-1.2416,-1.004,-1.458,1.7734,0.0103,0.1696,0.3542,0.8809,0.7456,0.0
1.2243,-1.4256,0.5696,-1.2398,1.2094,-0.126,0.1706,-1.421,-1.3489,0.1198,-1.3536,-0.7021,0.6687,0.9995,-0.8805,-1.6496,-2.0323,0.4354,-1.4831,-1.9783,1.0
0.0932,0.6133,0.8056,0.7316,0.3849,0.7332,-0.573,-2.3009,0.3529,0.9749,-0.51,2.0024,-2.3071,0.2684,1.9568,0.5829,1.5205,0.9816,-0.8581,-0.586,0.0
-0.2606,0.4539,-0.5378,-0.7707,0.4991,0.0917,0.3465,0.0274,-2.0037,0.5917,0.1582,-1.547,-0.3089,0.6883,0.5895,0.0191,-0.6686,0.5098,1.009,-0.6108,1.0
2.7433,0.9557,-0.028,-0.4457,0.8798,-3.1877,0.9905,-0.6999,1.4473,1.1286,0.1161,1.4709,0.3092,-0.0981,0.5561,0.1633,1.147,2.2755,0.9894,1.2971,0.0
-0.4023,-0.3731,-2.3283,-1.7888,0.2594,-0.3504,-0.8037,0.0264,-0.141,-1.2172,-1.2725,-0.0756,1.1709,-0.086,1.1876,0.2292,-0.8405,-2.178,-0.4326,-1.2086,1.0
0.526,1.1573,1.2818,-0.7715,1.6641,0.0995,0.6605,-0.0188,-0.5188,1.5097,0.3229,0.1714,1.6109,0.3366,0.5974,1.4248,-0.5879,0.1402,0.3325,0.4376,0.0
1.1261,1.7889,1.096,-1.4079,0.3861,2.3092,2.266,-0.5845,0.9469,1.4639,-0.2541,0.6564,0.3913,1.8547,1.6548,0.1462,-0.1879,0.9866,-0.09,0.4771,0.0
0.1155,0.7434,0.8849,1.1868,1.0664,1.1814,-1.1861,0.9222,1.579,0.063,1.0266,0.9266,1.7686,0.876,-0.4818,0.0359,0.9295,-0.3734,1.7784,0.0779,0.0
-1.054,-0.8893,-1.5173,-0.7987,-1.4096,-0.7565,-0.6819,-0.077,-2.108,0.7489,0.6657,1.0887,-1.7164,-1.3426,-0.3256,-2.4947,-1.2753,-2.2153,-1.7432,0.2026,1.0
0.7735,0.2926,-1.7582,0.0346,-0.0447,1.3797,-1.0824,-0.1463,1.0125,-0.3441,1.7124,0.4947,2.0423,-1.1941,-1.5288,0.2538,-0.0382,0.3334,3.0859,-1.8155,0.0
1.2742,-0.0217,0.1051,1.0937,-0.6083,-0.5861,-0.5512,1.9973,0.3149,-0.0183,1.0071,2.0067,-1.3323,0.9411,0.0728,-0.4337,-0.0426,0.2165,-0.5431,0.0259,0.0
0.6533,1.6961,0.4165,0.9913,0.1379,0.3308,0.468,1.6217,-0.4404,0.8406,-0.3609,1.9701,0.5138,1.0408,0.5586,1.6202,0.6405,0.7886,1.438,-1.2055,0.0
-0.5317,0.5449,1.5848,-0.4997,0.2032,0.7284,-0.5234,0.6142,-0.89,-0.5384,-2.4611,-0.0735,0.1306,0.0776,-1.9198,0.2851,0.6793,-1.0715,-1.72,-0.7768,1.0
-0.0836,-0.3456,0.4812,0.1548,1.3205,0.8505,-0.704,-1.2085,0.0402,-1.4503,-0.1478,-0.072,2.0853,0.2368,0.1671,-0.6339,-0.1872,0.0499,-1.2741,-0.5517,1.0
0.063,0.2059,-0.7827,1.8491,0.4168,0.6034,-0.4208,0.0984,-1.8446,-2.0056,-0.4345,-0.9337,-0.7553,1.6191,0.9988,0.3762,0.6834,-2.2861,0.6913,0.3666,1.0
-0.7317,-0.7601,-1.6613,-1.3164,-1.2845,-0.9391,1.1917,-1.7329,-0.4943,-0.4844,-1.3512,0.2908,-0.1906,1.1298,-0.6728,-1.0447,-0.2293,-1.6385,0.1583,-0.3987,1.0
0.4981,-0.5718,-0.3663,0.4641,-0.7862,0.331,0.5351,-0.6926,-0.8682,-1.1943,0.1047,0.6245,-1.8923,0.9655,0.0302,0.445,-2.0277,-1.5005,-1.8093,-1.5838,1.0
-0.707,-1.3579,0.244,-1.1779,-1.2292,-0.0739,-0.3944,0.6827,-1.3233,-0.6474,-0.3317,-2.3819,-0.268,-0.6408,1.0722,-2.4864,-0.5863,0.597,-0.6821,-0.8766,1.0
