0.865,0.3385,0.7506,2.0583,1.0731,0.0113,0.9134,-0.5385,-0.9931,1.4801,0.3549,1.0022,0.8444,1.2186,1.2555,0.0194,-0.6238,-1.5349,-0.2849,0.8479,0.0
-0.5378,0.8333,1.1666,-1.0631,-1.4591,-0.7005,-0.6782,-0.2942,-2.6844,-1.9122,2.0186,0.3912,-0.2488,1.0632,-1.1836,-0.7806,-0.2988,0.7119,-1.106,-0.3604,1.0
1.6599,0.8045,1.9365,-0.4242,-0.0574,-0.7772,0.4678,-0.6205,0.0668,-1.541,0.4311,-0.828,1.34,1.4834,0.5983,1.4878,0.2193,-0.8047,-1.4728,0.4769,0.0
-0.8897,1.2766,-1.5945,-1.4673,0.1441,-0.6984,-1.3718,1.5671,0.6108,-0.2327,-0.4795,-0.6883,-0.0252,1.6243,0.4429,-2.2952,1.5026,-0.4119,-0.4056,0.0554,1.0
-0.5854,1.4865,1.722,1.5427,0.4817,1.2141,-1.0438,-0.1205,0.9497,1.5386,1.3255,0.1354,0.7546,-1.0941,0.2456,1.0598,0.3716,-2.2338,-0.9788,-0.3203,0.0
2.0539,0.4923,-0.7296,-1.0667,0.9347,2.1288,-0.0222,0.767,-1.3992,-0.4414,-3.1077,-0.4444,0.0857,-1.0194,0.4972,-1.5501,-0.6251,-1.8721,2.7405,-1.4043,0.0
-0.5233,0.3589,0.2426,-0.0468,1.3365,-1.7784,0.2608,0.9945,-0.6711,-0.6457,-0.2185,1.9719,1.3399,-0.5935,0.1613,0.9906,-1.6374,0.0667,1.3361,-0.6948,0.0
-1.2704,-0.6428,-1.3439,0.1277,-0.8554,-1.749,-0.4444,0.3838,-0.7073,-1.6009,0.0528,2.242,-1.5349,-0.7663,0.1557,-0.22,-0.9909,0.3656,-0.3015,-0.4019,1.0
1.9879,-0.1779,-0.1719,2.4473,-0.2252,0.7956,0.283,0.362,0.1886,-0.0404,1.0369,-0.5424,0.9594,-0.0535,0.3273,-0.0927,-0.7893,-1.395,1.4303,-0.7273,0.0
0.9387,-1.1187,0.2231,-0.1819,2.4818,-1.4553,0.9394,0.2865,-2.071,-1.6448,0.0734,-0.5078,0.1869,-0.469,-0.1582,-0.3217,1.0787,-0.4936,-0.1165,-0.5034,1.0
-0.198,1.4804,0.085,0.5733,0.0235,-0.6741,-2.2039,0.9323,-0.2403,-0.4135,0.964,0.9537,-0.2297,-0.1135,-0.4731,-0.9951,-0.4897,-1.2758,0.3466,-0.4145,1.0
-1.5382,-0.0506,0.6061,-2.222,-0.5232,0.2575,-0.6997,-2.9045,1.1564,-1.9204,-0.656,-0.348,-1.9611,0.0497,-0.6409,0.4272,0.2339,-1.3252,0.7718,-1.0303,1.0
0.5433,2.0123,2.9731,0.4282,2.176,1.8742,-0.6156,-1.1555,-0.2622,0.7166,0.1927,0.1632,-0.2132,1.4918,-0.6419,0.6776,-1.2921,-0.3591,-0.4807,0.036,0.0
0.5419,-1.1979,0.2124,-1.3259,-0.3967,0.1139,0.3837,0.1817,0.5932,0.0562,0.6227,-0.5112,-0.9763,0.5484,0.5713,-1.8888,-1.0418,-0.0139,0.2906,-0.4516,1.0
-0.3371,-0.1406,1.1754,1.0757,-0.2484,1.5978,1.0648,0.4528,-1.392,0.6842,1.3908,2.0411,1.2123,-0.2422,0.5532,0.6165,0.4749,0.94,-0.4802,-0.436,0.0
1.6532,-0.675,0.383,-1.9176,-0.8031,-1.3635,-1.8888,0.1222,-0.3536,-1.2407,-1.5386,0.6727,0.1358,-0.2414,-1.5019,-2.3957,-0.3393,-0.0474,1.0251,0.4257,1.0
